ano;lat;long;semana_inicio;semana_fim;cnpj;raz�o_social;endere�o;n_int;complemento;bairro;cep;munic�pio;estado;bandeira;pre�o_venda_gasolina;pre�o_compra_gasolina;modalidade_de_compra_gasolina;distribuidora_gasolina;pre�o_venda_etano;pre�o_compra_etanol;modalidade_de_compra_etanol;distribuidora_etanol;pre�o_venda_diesel;pre�o_compra_diesel;modalidade_de_compra_diesel;distribuidora_diesel;pre�o_venda_diesel_s10;pre�o_compra_diesel_s10;modalidade_de_compra_diesel_s10;distribuidora_diesel_s10;pre�o_venda_gnv;pre�o_compra_gnv;modalidade_de_compra_gnv;distribuidora_gnv;data_da_coleta
2012;-158.016.557;-480.586.873;08/01/12;14/01/12;07.870.568/0001-02;AUTO POSTO SÃO MATEUS LTDA;QNM 34 - AREA ESPECIAL;S/N;;TAGUATINGA NORTE;72145450;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-15.826.691;-479.218.203;08/01/12;14/01/12;07.743.777/0001-95;AUTO EIXO 208 NORTE LTDA.;SHC/NORTE SQ 208 BLOCO A PAG;S/N;;ASA NORTE;70853000;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-15.827.426;-479.125.459;08/01/12;14/01/12;00.595.058/0001-25;POSTO 212 SUL LTDA.;SQS-SUPERQUADRA SUL 212 BLOCO A;S/N;PAG/SUL;ASA SUL;70275000;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-158.112.873;-480.768.439;08/01/12;14/01/12;00.603.738/0007-39;GASOL COMBUSTÍVEIS AUTOMOTIVOS LTDA.;SHIS-SETOR DE HABITAÇÕES INDIVIDUAIS SUL EPDB QI 28;S/N;BLOCO A PAG;LAGO SUL;70316000;BRASILIA;DISTRITO FEDERAL;IPIRANGA;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-158.341.977;-48.016.523;08/01/12;14/01/12;07.338.640/0001-55;AUTO POSTO JR LTDA;AVENIDA DAS CASTANHEIRAS LOTE;580;;AGUAS CLARAS;71900100;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-15.856.169;-47.906.234;08/01/12;14/01/12;05.901.688/0001-02;AUTO POSTO DOMINGOS - COMERCIO DE DERIVADOS DE PETROLEO LTDA - EPP; SHI/SUL QI 05 AREA MILITAR VI COMAR;S/N;PARTE;LAGO SUL;71600500;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-156.913.725;-478.271.418;08/01/12;14/01/12;05.959.931/0001-35;AUTO POSTO QS 09 EIRELI; QS 09 RUA 123 LOTES;24E 26;;AGUAS CLARAS;71920540;BRASILIA;DISTRITO FEDERAL;ALESAT;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-157.592.875;-478.847.321;08/01/12;14/01/12;05.503.649/0001-49;RIBEIRO & ALBUQUERQUE COMÉRCIO DE LUBRIFICANTES LTDA.;SHCN SUPERQUADRA - PAG;214;BLOCO A;ASA NORTE;70849970;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-158.865.373;-480.801.044;08/01/12;14/01/12;04.056.374/0001-80;ROCHA COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA;QUADRA QN 502 CONJUNTO 21 LOTE;1;;SAMAMBAIA;72310321;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-156.068.866;-47.649.854;08/01/12;14/01/12;00.689.380/0001-13;KARSERV COMBUSTIVEIS LUBRIFICANTES E SERVIÇOS LTDA;SOFS-SETOR DE OFICINAS SUL PLL - LOTE 01;S/N;SETOR DE INDUSTRIA;PLANALTINA;73001970;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,25;;;;1,99;;;;;;;;;;;;11/01/12
2012;-158.206.127;-480.846.338;08/01/12;14/01/12;05.468.098/0001-20;POSTO CAPITAL LTDA;1A AVENIDA NORTE;43135;;SAMAMBAIA;72307990;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-15.842.997;-48.051.023;15/01/12;21/01/12;04.787.155/0001-70;AUTO POSTO JP DERIVADOS DE PETROLEO LTDA; CSB 10 LOTE;1;;TAGUATINGA;72015605;BRASILIA;DISTRITO FEDERAL;IPIRANGA;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;18/01/12
2012;-156.609.044;-477.935.753;08/01/12;14/01/12;00.001.388/0003-07;DISTRIBUIDORA BRASILIA DE VEICULOS S.A.;AE-ÁREA ESPECIAL 1;S/N;QUADRA 11  SETOR DE EXPANSÃO ECONOMICA;SOBRADINHO;73001970;BRASILIA;DISTRITO FEDERAL;RAIZEN;2,84;2,556;CIF;;2,27;2,061;CIF;;2,09;1,899;CIF;;;;;;;;;;11/01/12
2012;-158.019.619;-481.244.617;08/01/12;14/01/12;24.947.160/0001-00;JB POSTO S E SERVICOS LTDA;QNM 25 AREA ESPECIAL;1;0;CANDANGOLÂNDIA;72225250;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,25;;;;2,05;;;;;;;;;;;;11/01/12
2012;-15.826.691;-479.218.203;08/01/12;14/01/12;03.482.208/0001-82;AUTO POSTO JK LTDA;SETOR SHC/SUL SQ 411 BLOCO B PLL S/N;S/N;ASA SUL;ASA SUL;70310500;BRASILIA;DISTRITO FEDERAL;RAIZEN;2,84;2,554;CIF;;2,27;2,061;CIF;;2,09;1,899;CIF;;;;;;;;;;11/01/12
2012;-156.202.864;-476.721.726;08/01/12;14/01/12;03.690.812/0001-02;AUTO POSTO LAZZAT LTDA;ROD  DF 128 KM 14,5 POSTO DE COMBUSTIVEIS;S/N;;PLANALTINA;73380150;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,25;;;;2,05;;;;;;;;;;;;11/01/12
2012;-158.748.058;-479.770.529;08/01/12;14/01/12;05.299.796/0001-49;AUTO POSTO ALMENARA LTDA.;VIA NB 01 PLL;2;;NÚCLEO BANDEIRANTES;71710300;BRASILIA;DISTRITO FEDERAL;RAIZEN;2,84;2,556;CIF;;2,27;;;;2,09;1,899;CIF;;;;;;;;;;11/01/12
2012;-158.482.624;-479.483.555;08/01/12;14/01/12;04.621.225/0001-16;MM COMERCIAL DE COMBUSTIVEIS LTDA;QS-QUADRA SUL 414;S/N;CONJUNTO B LOTE 02;SAMAMBAIA;72320582;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-158.294.198;-480.108.863;08/01/12;14/01/12;04.429.562/0001-06;POSTO DE PETROLEO SAMAMBAIA LTDA;QS-QUADRA SUL RUA;122;CONJUNTO 01 LOTE 04;SAMAMBAIA;72310108;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-158.711.543;-4.797.087;08/01/12;14/01/12;04.285.663/0001-50;ME COMERCIO DE DERIVADOS DE PETROLEO LTDA.;LOCALIDADE PLL 03 VIA NB;1;NÚCLEO BANDEIRANTE;DISTRITO FEDERAL;70310500;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-158.959.411;-47.787.113;08/01/12;14/01/12;72.620.412/0001-35;MORRO AZUL COMERCIO DE PETROLEO LTDA;Q-QUADRA 11;3;CONJ. F LOTE 03;MORRO AZUL SAO SEBASTIAO;71691206;BRASILIA;DISTRITO FEDERAL;IPIRANGA;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-158.016.557;-480.586.873;08/01/12;14/01/12;38.053.450/0001-15;BR 070 COMERCIO DE DERIADOS DE PETROLEO LTDA;ST-SETOR AUX. GAR. OFICE E COM AFINS SAGOGAN;6;0;TAGUATINGA - NORTE;72121970;BRASILIA;DISTRITO FEDERAL;IPIRANGA;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-158.250.037;-480.548.969;08/01/12;14/01/12;37.128.428/0001-24;AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA;SAIN-SETOR DE ÁREAS ISOLADAS NORTE SAI PAG;S/N;LOTE 03;SOBRADINHO;73070011;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-15.874.334;-480.352.338;08/01/12;14/01/12;26.464.289/0001-93;PLAYTIME COMBUSTIVEIS E LUBRIFICANTES S/A.;CSG 16 LOTE 01 BLOCO 3;S/N;0;TAGUATINGA;72025545;BRASILIA;DISTRITO FEDERAL;RAIZEN;2,84;2,554;CIF;;2,27;2,061;CIF;;2,09;1,899;CIF;;;;;;;;;;11/01/12
2012;-158.298.593;-480.138.797;08/01/12;14/01/12;05.208.306/0001-51;AUTO POSTO BRAGA LTDA;QN-QUADRA NORTE 502;S/N;CONJUNTO 01, LOTE 02;SAMAMBAIA;72310301;BRASILIA;DISTRITO FEDERAL;IPIRANGA;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-158.496.413;-480.730.033;08/01/12;14/01/12;04.978.708/0001-72;AUTO POSTO PETROBRASÍLIA LTDA.;QI-QUADRA INTERNA 616 CONJUNTO H;S/N;LOTE 01 - P L L;SAMAMBAIA;72310300;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-160.457.522;-480.422.626;08/01/12;14/01/12;04.154.053/0001-18;POSTO PARQUE ELDORADO DERIVADOS DE PETROLEO LTDA;ENTREQUADRA 51/53 PROJECAO 03;S/N;SETOR CENTRAL;GAMA;72491010;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,25;;;;1,99;;;;;;;;;;;;11/01/12
2012;-156.205.089;-476.702.084;08/01/12;14/01/12;03.469.182/0001-32;JJS COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA GOIAS QUADRA;58;LOTES 02/05 ST;PLANALTINA;73330079;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-158.955.393;-477.787.897;08/01/12;14/01/12;03.425.227/0001-77;AUTO POSTO AVENIDA LTDA;Q-QUADRA 01;S/N;LOTES 960/980/1000 - ST. LESTE INDUSTRIAL;GAMA;72445010;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,25;;;;2,05;;;;;;;;;;;;11/01/12
2012;-158.050.345;-480.915.197;08/01/12;14/01/12;03.261.491/0005-46;AUTO POSTO MILLENNIUM 2000 LTDA;Q-QUADRA 01 CONJUNTO A LOTE 01 UNIDADE A;S/N;ST. DE DES. ECONOMICO;TAGUATINGA;72145100;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,25;;;;2,05;;;;;;;;;;;;11/01/12
2012;-157.875.149;-478.478.743;08/01/12;14/01/12;02.989.654/0002-04;MELHOR POSTO DE COMBUSTÍVEIS LTDA;QR-QUADRA RESIDENCIAL CONJ. 10;320;LOTE 02;SAMAMBAIA;72301970;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,25;;;;1,99;;;;;;;;;;;;11/01/12
2012;-158.015.292;-480.170.113;08/01/12;14/01/12;01.012.151/0001-22;POSTO CENTRAL PARK DERIVADOS DE PETROLEO LTDA; QS 05 LOTES 02, 04 E 06 RUA;312;;AGUAS CLARAS;70310500;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-157.758.902;-481.209.759;08/01/12;14/01/12;00.976.256/0001-39;CEU 070 COMBUSTIVEIS LTDA;LOTE 499 GLEBA 04;S/N;PROJETO INTEGRADO ALEXANDRE GUSMÃO;CEILÂNDIA;72701970;BRASILIA;DISTRITO FEDERAL;RAIZEN;2,84;;;;2,29;;;;2,09;;;;;;;;;;;;11/01/12
2012;-157.935.362;-480.231.045;08/01/12;14/01/12;00.715.375/0008-04;COMAL COMBUSTÍVEIS AUTOMOTIVOS LTDA;ÁREA CENTRAL 2/3;S/N;LT 01;RIACHO FUNDO;71810100;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,89;;;;2,17;;;;2,16;;;;;;;;;;;;11/01/12
2012;-156.514.819;-477.922.516;08/01/12;14/01/12;00.689.901/0003-02;PECOBRAL COMÉRCIO DE DERIVADOS DE PETRÓLEO BRASÍLIA LTD;SETOR SPGM;SN;QUADRA CENTRAL LOTE K;SOBRADINHO;73070011;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,29;;;;2,09;;;;;;;;;;;;11/01/12
2012;-155.958.531;-47.652.814;08/01/12;14/01/12;00.641.761/0001-22;POSTO SAO ROQUE LTDA;RODOVIA BR 020;S/N;KM 36;PLANALTINA;73320030;BRASILIA;DISTRITO FEDERAL;RAIZEN;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-156.205.089;-476.702.084;08/01/12;14/01/12;00.603.886/0001-68;SO-CAR DERIVADOS DE PETROLEO LTDA;AVENIDA GOIAS;960;QDA. 54  LOTE 02  SETOR INDUSTRIAL;PLANALTINA;73320030;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-159.116.041;-477.601.417;08/01/12;14/01/12;00.379.529/0001-68;A M ZILLER;Q-QUADRA 08 POSTO ABASTECIMENTO GASOLINA;S/N;LOTE 05;SOBRADINHO;73070011;BRASILIA;DISTRITO FEDERAL;COSAN LUBRIFICANTES;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-15.826.691;-479.218.203;08/01/12;14/01/12;00.360.990/0001-79;POSTO DE GASOLINA DOS ANÕES LTDA.;Q SQC/SUL SQ 315;S/N;BLOCO A PLL 01;ASA SUL;70384010;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,28;;;;2,09;;;;;;;;;;;;11/01/12
2012;-37.327.144;-385.269.981;08/01/12;14/01/12;00.313.221/0001-10;SERV-CAR DERIVADOS DE PETROLEO LTDA;RODOVIA BRASILIA FORTALEZA  BR - 020;S/N;KMS 20 & 22;PLANALTINA;73320030;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-157.662.824;-478.829.416;08/01/12;14/01/12;00.306.597/0009-54;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;SETOR SHC/ NORTE SUPER QUADRA 411;S/N;BLOCO A PLL;ASA NORTE;70866000;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-157.950.174;-479.267.674;08/01/12;14/01/12;00.097.626/0003-20;BRASAL COMBUSTIVEIS LTDA;SRE/SUL -  AREA ESPECIAL;S/N;;CRUZEIRO;70640730;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-157.816.427;-47.883.349;08/01/12;14/01/12;00.038.505/0008-11;CONVER COMBUSTIVEIS AUTOMOTIVOS LTDA.;SEGUNDA AVENIDA NORTE LOTES 10/12;S/N;;SAMAMBAIA;72301970;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-158.365.061;-478.641.872;08/01/12;14/01/12;00.038.463/0001-42;LUBRIFICANTES GASOL INDÚSTRIA E COMÉRCIO LTDA;CSB 01;S/N;LOTE 1/2;TAGUATINGA;72015000;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-158.134.616;-480.012.998;08/01/12;14/01/12;00.005.892/0002-02;M L SOUZA & CIA LTDA;EPTG-ESTRADA PARQUE TAGUATINGA QS 01 LOTE 01;S/N;0;ÁGUAS CLARAS;72030700;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,29;;;;2,09;;;;;;;;;;;;11/01/12
2012;-158.088.158;-480.299.472;08/01/12;14/01/12;00.000.042/0009-80;AUTO POSTO GASOL LTDA.;SHCN SQ 210;S/N;BLOCO A PAG 1;ASA NORTE;70273000;BRASILIA;DISTRITO FEDERAL;IPIRANGA;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-158.041.839;-480.663.116;08/01/12;14/01/12;05.084.588/0001-22;POSTO COMERCIAL NORTE LTDA;QND 47 LOTES 20 E 21, E QND 48;S/N;LOTE 02;TAGUATINGA;72120470;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-159.964.456;-479.885.469;08/01/12;14/01/12;05.889.046/0001-27;POSTO PARK SANTA MARIA DERIVADOS DE PETROLEO LTDA;AREA COMPLEMENTAR 219 LOTE;43104;CONJUNTO A;SANTA MARIA;72549305;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,25;;;;1,99;;;;;;;;;;;;11/01/12
2012;-157.712.279;-47.871.007;08/01/12;14/01/12;09.386.909/0001-02;POSTO COMERCIAL UNB LTDA;CAMPUS UNIVERSITARIO DARCY RIBEIRO,;S/N;AVENIDA L3 NORTE;ASA NORTE;70910900;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-156.900.985;-478.631.106;08/01/12;14/01/12;09.215.903/0001-64;AUTO POSTO MORADA DOS NOBRES LTDA - ME;RODOVIA RODOVIA BR 020 KM 2,2;S/N;;SOBRADINHO;73070043;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-157.920.404;-478.879.256;08/01/12;14/01/12;10.750.039/0001-80;POSTO DISBRAVE IMPERIAL LTDA - ME;SETOR HOTELEIRO SUL;S/N;QD. 02 BL. F PLL;ASA SUL;70312000;BRASILIA;DISTRITO FEDERAL;COSAN;2,83;;;;2,27;;;;2,07;;;;;;;;;;;;11/01/12
2012;-157.938.657;-48.149.028;08/01/12;14/01/12;11.086.811/0001-73;AUTO POSTO SAO JUDAS TADEU LTDA EU LTDA;QUADRA QNN 04 LOTE PLL;1;;CEILANDIA;72265040;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,27;;;;1,99;;;;;;;;;;;;11/01/12
2012;-158.029.674;-481.115.745;08/01/12;14/01/12;11.948.180/0001-54;AUTO POSTO NM 16 LTDA.;QNM 16 LOTE G PARTE 01;S/N;;CEILÂNDIA;72210160;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,25;;;;1,99;;;;;;;;;;;;11/01/12
2012;-158.305.816;-481.072.907;08/01/12;14/01/12;11.936.605/0001-05;AUTO POSTO NN 10 LTDA.;QNN 10 LOTE PLL 01;S/N;SETOR GUARIROBA;CEILANDIA;72220100;BRASILIA;DISTRITO FEDERAL;RAIZEN;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;11/01/12
2012;-160.489.515;-479.802.165;08/01/12;14/01/12;06.071.706/0003-92;PETRONORTE COMBUSTÍVEIS LTDA.;RODOVIA DF-290 - KM 1,2;S/N;CHÁCARA 12;SANTA MARIA;72578000;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,27;;;;1,99;;;;;;;;;;;;11/01/12
2012;-158.112.873;-480.768.439;15/01/12;21/01/12;00.603.738/0001-43;GASOL COMBUSTÍVEIS AUTOMOTIVOS LTDA.;QI-QUADRA INTERNA 18  LOTES 47, 49, 51 E 53;S/N;;TAGUATINGA;72315000;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;2,568;CIF;;2,27;2,066;CIF;;2,09;1,908;CIF;;;;;;;;;;18/01/12
2012;-158.206.127;-480.846.338;15/01/12;21/01/12;08.978.109/0001-00;AUTO POSTO CAPITAL LTDA.;LOCALIDADE CNL 01 LOTE E;S/Nº;PLL 01;TAGUATINGA;72150770;BRASILIA;DISTRITO FEDERAL;RAIZEN;2,83;2,569;CIF;;2,27;2,067;CIF;;2,09;1,908;CIF;;;;;;;;;;18/01/12
2012;-158.108.566;-480.769.917;15/01/12;21/01/12;09.075.858/0001-90;AUTO POSTO ORIGINAL DERIVADOS DE PETRÓLEO LTDA;QI-QUADRA INTERNA 21;S/N;LOTES 02, 04, 06 E 08;TAGUATINGA;72135210;BRASILIA;DISTRITO FEDERAL;ALESAT;2,83;2,551;CIF;;2,27;2,037;CIF;;2,09;1,889;CIF;;;;;;;;;;18/01/12
2012;-158.517.848;-480.418.722;15/01/12;21/01/12;08.642.617/0001-12;SARIEDYN COMBUSTIVEIS, LUBRIFICANTES E REPARACAO LTDA;QUADRA CSB 03 LOTE 01 PARTE A;S/N;;TAGUATINGA SUL;72015535;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,25;;;;1,99;;;;;;;;;;;;18/01/12
2012;-158.141.443;-480.926.112;15/01/12;21/01/12;07.129.196/0001-68;J PESSOA DERIVADOS DE PETROLEO LTDA;QUADRA QNL 23 CONJUNTO J LOTE;17;;TAGUATINGA;72152310;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,25;;;;2,09;;;;;;;;;;;;18/01/12
2012;-158.107.481;-48.065.751;15/01/12;21/01/12;08.111.678/0001-53;HÉLIO PRATES COMÉRCIO DE COMBUSTÍVEIS E DERIVADOS LTDA.;AREA ESPECIAL DO SETOR J;SN;;TAGUATINGA;72140000;BRASILIA;DISTRITO FEDERAL;IPIRANGA;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;18/01/12
2012;-160.489.515;-479.802.165;15/01/12;21/01/12;06.071.706/0001-20;PETRONORTE COMBUSTÍVEIS LTDA.;SHC NORTE SUPERQUADRA 204  BLOCO A  PAG - LOJA;1;;ASA NORTE;70842000;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,25;;;;1,99;;;;;;;;;;;;18/01/12
2012;-159.950.449;-480.579.445;15/01/12;21/01/12;04.814.024/0001-35;AUTO POSTO RIBEIRO LTDA.;Q-QUADRA QSD;10;ÁREA PARA COMÉRCIO;TAGUATINGA;72020000;BRASILIA;DISTRITO FEDERAL;ALESAT;2,83;2,545;CIF;;2,27;2,041;CIF;;2,09;1,891;CIF;;;;;;;;;;18/01/12
2012;-158.869.448;-480.948.191;15/01/12;21/01/12;06.970.476/0001-31;AUTO POSTO J J P DERIVADOS DE PETROLEO LTDA; QS 305 CONJUNTO 07 LOTE;2;;SAMAMBAIA;72305517;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;18/01/12
2012;-158.742.486;-480.303.392;15/01/12;21/01/12;04.753.334/0001-97;AUTO POSTO OLIVEIRA LTDA; CSG 20 LOTE 03;S/N;;TAGUATINGA;72035520;BRASILIA;DISTRITO FEDERAL;COSAN LUBRIFICANTES;2,83;2,549;CIF;;2,27;2,046;CIF;;2,09;1,892;CIF;;;;;;;;;;18/01/12
2012;-157.592.875;-478.847.321;15/01/12;21/01/12;05.849.569/0001-40;AUTO POSTO 109 NORTE LTDA.;SHCN NORTE SQ 109;S/N;BLOCO A - PAG;ASA NORTE;70752500;BRASILIA;DISTRITO FEDERAL;RAIZEN;2,83;2,569;CIF;;2,27;2,067;CIF;;2,09;1,909;CIF;;;;;;;;;;18/01/12
2012;-157.592.875;-478.847.321;15/01/12;21/01/12;00.108.670/0002-07;JARJOUR VEICULOS E PETRÓLEO LTDA.;SHCN NORTE SQ 206;S/N;BLOCO A PAG;ASA NORTE;70844000;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,25;;;;2,05;;;;;;;;;;;;18/01/12
2012;-158.016.846;-478.951.605;15/01/12;21/01/12;05.470.808/0001-56;AUTO POSTO EIXINHO LTDA;SHC/NORTE SQ  113 BLOCO A;S/N;PAG;BRASILIA;70376500;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;18/01/12
2012;-1.586.446;-480.365.879;15/01/12;21/01/12;05.000.684/0002-26;AUTO POSTO PETER PAN 01 LTDA; SHIS/SUL PAG QI 27 BLOCO A;S/N;;LAGO SUL;71675000;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;18/01/12
2012;-158.108.566;-480.769.917;15/01/12;21/01/12;04.110.106/0001-07;POSTO PARQUE ALAMEDA DERIVADOS DE PETROLEO LTDA;QI-QUADRA INTERNA 01;S/N;LOTES 79,81 E 83;TAGUATINGA;72135010;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,83;;;;2,27;;;;2,09;;;;;;;;;;;;18/01/12
2012;-156.202.864;-476.721.726;15/01/12;21/01/12;03.690.812/0001-02;AUTO POSTO LAZZAT LTDA;ROD  DF 128 KM 14,5 POSTO DE COMBUSTIVEIS;S/N;;PLANALTINA;73380150;BRASILIA;DISTRITO FEDERAL;BRANCA;2,83;;;;2,25;;;;1,99;;;;;;;;;;;;18/01/12
2012;-15.871.912;-480.324.545;15/01/12;21/01/12;02.570.563/0001-40;AUTO POSTO G SUL LTDA;CSG 13 LOTE;1;;TAGUATINGA - SUL;72035513;BRASILIA;DISTRITO FEDERAL;IPIRANGA;2,84;;;;2,27;;;;2,09;;;;;;;;;;;;18/01/12
2012;-158.334.539;-479.874.778;15/01/12;21/01/12;01.256.852/0001-07;IVAN JOSE PIRES;SRIA QE 20;S/N;LOTE I;GUARA I;71015205;BRASILIA;DISTRITO FEDERAL;COSAN LUBRIFICANTES;2,83;2,549;CIF;;2,27;2,046;CIF;;2,09;1,892;CIF;;;;;;;;;;18/01/12
2012;-15.837.736;-478.827.475;15/01/12;21/01/12;00.661.132/0002-45;CANAÃ COMBUSTÍVEIS PARA VEÍCULOS LTDA.;QE-QUADRA EXTERNA 36 LOTE A PLL;S/N;;GUARA II;71070680;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;2,84;2,565;CIF;;2,27;2,062;CIF;;2,09;1,95;CIF;;;;;;;;;;18/01/12
